cell,dates,nums_cr,pages_table_start,line_order,title
diffuser plan VRD à GrDF avec implantation souhaitée du coffret de détente,['15-05-2013'],"[10, 11]","[67, 74]",24,BERIM
diffuser plan de modification accès chantier à partir du 20/04/15,['01-04-2015'],[66],[544],18,BERIM
"diffuser plan de socles sur terrasse technique
Charpente LC / Faux plafonds
- 24/04/13  prévoir une structure à souder en pied de charpente métallique des verrières
Réservations en phase réalisation",['30-10-2013'],[29],[206],20,BERIM
diffuser plan réseaux enterrés à MONTARON pour le 20/09/13,['18-09-2013'],"[23, 24]","[161, 168]",16,BERIM
diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13,['18-09-2013'],"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]","[161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237]",17,BERIM
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Déboucher toutes les réservations
- Locaux TE / TA :
. 2 ventilations de bac tampon fosse de plongée à carotter
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. manque 4 réservations en PH pour COEXIA : plan précis à fournir par COEXIA
. manque 1 réservation COEXIA en voile cour anglaise
. vérifier si robinet de puisage dans socle casiers piscine
. vérifier siphon + évacuation sanitaires entrée et sanitaires douches piscine : confirmer nature des réseaux à pas-
ser par COEXIA
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. manque 1 réservation COEXIA en voile infrastructure à côté du bassin d’apprentissage
. manque 3 réservations COEXIA à côté des bacs tampon
. vérifier possibilité de descendre réseau EU plages sous poutres autour du bassin d’activités (AI poutre à – 0.58
sauf une poutre à – 0.63)
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- manque 1∅200 dans local stockage univers petite enfance
- manque 1 réservation 20x40ht au droit douches à jets
- reprendre alignement 3 réservations rectangulaires dans salle fitness
- vérifier 2 réservations dans sanitaires publics
- vérifier 1 réservation dans local entretien vestiaires
- manque 1 réservation 35x35 en dalle haute du TGBT
- valider VH local TGBT dans la porte du local
- réservation à déboucher dans local compresseur
- réservation à déboucher dans local déchetterie
- 2 réservations à déboucher dans local espaces verts
- manque 1 réservation + 1 réservation à reprendre dans local technique plongée
- 2 réservations à déboucher dans local musculation
- manque 3 réservations dans chaufferie
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- fournir gabarit pour vérification des réservations pour grille de sol sur plages
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)",['18-09-2013'],"[43, 44, 45]","[323, 332, 341]",47,BERIM
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. 3 pièces à sceller bac tampon plongée à carotter : plan précis à fournir par EAS
. vérifier si robinet de puisage dans socle casiers piscine
- Galeries techniques :
. voile à proximité local technique ludique à vérifier
. manque 1 réservation SNEF à proximité du local technique ludique
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- manque 1∅200 dans local stockage univers petite enfance
- manque 1 réservation 20x40ht au droit douches à jets
- reprendre alignement 3 réservations rectangulaires dans salle fitness
- vérifier 2 réservations dans sanitaires publics
- vérifier 1 réservation dans local entretien vestiaires
- manque 1 réservation 35x35 en dalle haute du TGBT
- valider VH local TGBT dans la porte du local
- réservation à déboucher dans local compresseur
- réservation à déboucher dans local déchetterie
- 2 réservations à déboucher dans local espaces verts
- manque 1 réservation + 1 réservation à reprendre dans local technique plongée
- 2 réservations à déboucher dans local musculation
- manque 3 réservations dans chaufferie
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- fournir gabarit pour vérification des réservations pour grille de sol sur plages
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassins ludique et apprentissage du 22/01/14
- piochage si nécessaire lors de la pose des panneaux verticaux
Contrôle bassin sportif et rivière du 03/02/14
- piochage si nécessaire lors de la pose des panneaux verticaux du bassin sportif.19/03/14 : fait par A&T
- fond de goulotte bassin sportif à rehausser. 19/03/14 : compenser par pièces métalliques par A&T",['18-09-2013'],[46],[350],47,BERIM
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
- Galeries techniques :
. prévoir un gabarit pour vérification réservation grille de soufflage au sol
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassins ludique et apprentissage du 22/01/14
- piochage si nécessaire lors de la pose des panneaux verticaux
Contrôle bassin sportif et rivière du 03/02/14
- quais à prolonger du bassin sportif. 26/03/14 : trop large, à recouper
Contrôle réservations en R+1 du 19/02/14
- vérifier alignement réservations sur coursive
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée
Réception support par CRI du 12/03/14
- effectuer enduit sur maçonnerie recouverte de faïence
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['18-09-2013'],[47],[359],39,BERIM
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Contrôle réservations en sous sol du 18/12/13
- Locaux TE / TA :
. vérifier si robinet de puisage dans socle casiers piscine
Contrôle réservations en RDC du 22/01/14
- valider VH local TGBT dans la porte du local
- vérifier alignement des réservations dans gradins
- vérifier alignement des réservations des trappes de lignes de nage
- manque toutes les réservations pour siphons de sol et caniveaux de la zone vestiaires sanitaires plongée (plan
non fourni)
Contrôle réservations de serrurerie du 22/01/14
- repères 4 et 6 : piochage si nécessaire lors de la pose
- repères 5 et 18 : reprise
- repère 8, 11 et 20 : vérification avec trait de niveau
- repère 10 : calfeutrement mortier après pose si nécessaire
Contrôle bassin sportif et rivière du 03/02/14
- quais à prolonger du bassin sportif. 26/03/14 : trop large, à recouper
Contrôle réservations en R+1 du 19/02/14
- vérifier alignement réservations sur coursive
- 2 réservations 300x300 à déplacer en hauteur sur coursive bassin ludique (soufflage canons de lumière)
- vérifier alignement réservations au niveau terrasse technique zone plongée
Réception support par CRI du 12/03/14
- effectuer enduit sur maçonnerie recouverte de faïence
- fosse de plongée, reprendre désaffleur entre les deux levées de coulage des bajoyers. Reste à vérifier la dimen-
sion en plan (∅ constant à vérifier sur la hauteur)",['18-09-2013'],[48],[368],34,BERIM
"diffuser plan siphon et réseaux plages extérieurs à MONTARON pour le 20/09/13
Réservations en phase réalisation",['18-09-2013'],"[34, 35, 36, 37, 38, 39, 40, 41, 42]","[245, 253, 261, 269, 278, 287, 296, 305, 314]",13,BERIM
diffuser plan sorties bâtiment à MONTARON pour le 20/09/13,['18-09-2013'],"[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]","[161, 168, 176, 183, 191, 198, 206, 213, 221, 229, 237]",18,BERIM
diffuser plans toile tendue à SNEF,['08-04-2015'],"[67, 68]","[553, 562]",19,BERIM
diffuser polychromie,['21-05-2014'],"[55, 56, 57, 58, 59, 60]","[449, 458, 467, 476, 485, 494]",12,BERIM
diffuser polychromie. 18/02/15 : pour le lots sols durs reste le hall d’entrée,['21-05-2014'],[61],[503],10,BERIM
diffuser à COEXIA plan CRI,['05-03-2014'],"[44, 45]","[333, 342]",20,BERIM
diffuser à SOGEA plan de repérage menuiseries bois,['05-03-2014'],"[44, 45]","[333, 342]",20,BERIM
donner la correspondance pour pate de verre du VITREO 109,['22-04-2015'],"[69, 70]","[571, 583]",15,BERIM
décaissé de sol ascenseur 30mm maxi,['10-07-2013'],"[18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81]","[126, 133, 155, 162, 169, 177, 184, 192, 199, 207, 214, 222, 230, 238, 246, 254, 262, 270, 279, 288, 297, 306, 315, 324, 333, 342, 351, 360, 369, 378, 390, 408, 422, 431, 440, 449, 458, 467, 476, 485, 494, 503, 511, 519, 527, 535, 544, 553, 562, 571, 583, 598, 610, 625, 637, 652, 662, 671, 680, 689, 708]",19,BERIM
définir finition et reprise sur façades béton,['11-06-2014'],"[58, 59, 60, 61, 62, 63, 64, 65, 66, 67]","[476, 485, 494, 503, 511, 519, 527, 535, 544, 553]",16,BERIM
définir niveau traverses dans mur rideau façade sud pour limiter enrochement,['08-01-2014'],"[37, 38, 39, 40, 41]","[270, 279, 288, 297, 306]",18,BERIM
"détail 43 à reprendre, incohérence des niveaux indiqués",['20-03-2013'],"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[15, 26, 32, 38, 46, 53, 60, 67, 74, 81]",13,BERIM
"expliciter le mode de pose attendu pour la membrane PVC (pose horizontale ou ver-
ticale, le traitement des joints, calepinage, … ) et fournir un détail de raccordement avec le tex-
tile ajouré",['13-06-2013'],[14],[95],17,BERIM
faire choix carrelage de profondeur selon document remis par CRI,['28-10-2015'],[92],[825],29,BERIM
faire coupes sur local musculation,['30-04-2013'],"[8, 9, 10, 11, 12]","[53, 60, 67, 74, 81]",21,BERIM
faire croquis principe de douche + siphon des pédiluves extérieurs,['17-04-2013'],"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 27, 28, 29, 30]","[39, 46, 53, 60, 67, 74, 81, 88, 95, 102, 110, 118, 126, 133, 141, 148, 155, 162, 169, 191, 198, 206, 213]",4,BERIM
faire détail banc bassin d’activités et banc hammam,['12-03-2014'],"[45, 46]","[342, 351]",16,BERIM
faire détail de finition toile/CTBX/ossature canon de lumière,['11-09-2013'],"[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60]","[177, 184, 192, 199, 207, 214, 222, 230, 238, 246, 254, 262, 270, 279, 288, 297, 306, 315, 324, 333, 342, 351, 360, 369, 378, 390, 408, 422, 431, 440, 449, 458, 467, 476, 485, 494]",10,BERIM
faire détail des distributeurs de cintres et de jetons,['08-07-2015'],"[81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 98, 99]","[708, 718, 728, 738, 748, 758, 768, 778, 798, 809, 825, 843, 852]",11,BERIM
faire détail finition châssis façade nord avec courbe du voile,['09-10-2013'],"[26, 27, 28]","[184, 192, 199]",18,BERIM
faire détail sur bain chaud avec banquette de soufflage,['05-09-2013'],[22],[155],17,BERIM
faire extrait de plan de pente de la zone pataugeoire,['02-04-2014'],[48],[369],15,BERIM
faire fermer le local TGBT au droit de l’escalier menant au R+1,['30-09-2015'],"[88, 90, 91, 92, 98, 99]","[778, 798, 810, 825, 843, 852]",19,BERIM
faire fiche VISA VRD,['24-04-2013'],"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]","[46, 53, 60, 67, 74, 81, 88, 95, 102, 110, 118, 126, 133, 141, 148, 155, 162, 169, 177, 184, 191, 198, 206, 213, 221, 229, 238]",16,BERIM
faire implantation de la cascade de la rivière pour EAS,['02-04-2014'],[48],[369],15,BERIM
faire implantation des cônes acoustiques,['08-01-2014'],"[37, 38, 39, 40, 41]","[270, 279, 288, 297, 306]",18,BERIM
faire implantation des robinets de puisage,['20-03-2013'],[2],[15],12,BERIM
faire implantation des siphons de sol avec CRI,['27-03-2013'],[4],[26],9,BERIM
faire levé topo et définition des besoins réels pour le 25/09/13,['11-09-2013'],"[22, 23]","[158, 165]",14,BERIM
"faire levé topo et définition des besoins réels pour le 25/09/13. 26/09/13 : en m3
remblais périphériques : 6400 pour 4000 marché",['11-09-2013'],[37],[273],10,BERIM
faire mise au point sur l’arrêt d’urgence CVC,['28-10-2015'],"[92, 98, 99]","[825, 843, 852]",29,BERIM
"faire plan de repérage des contre cloisons à réaliser dans vestiaires remise en forme
- 27/05/2015 : confirmer à l’entreprise Michel assainissement canalisation supplémentaire pour
sortie bain chaud et bain froid au niveau du solarium.
- 27/05/2015 : porte intérieur N°54 du local technique confirmer sens d’ouverture.",['20-05-2015'],[74],[637],22,BERIM
faire plan de repérage des locaux coupe feu avec plafond coupe feu,['06-05-2015'],"[71, 73, 74, 75, 76]","[598, 625, 637, 652, 662]",17,BERIM
"faire plan de repérage des locaux coupe feu avec plafond coupe feu
-13/05/15 : Organisera une réunion des concessionnaires première quinzaine de juin 2015",['06-05-2015'],[72],[610],18,BERIM
faire plan de repérage des échelles à crinoline,['26-02-2014'],"[43, 44, 45, 46, 47, 48, 49, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76]","[324, 333, 342, 351, 360, 369, 378, 390, 408, 422, 431, 440, 449, 458, 467, 476, 485, 494, 503, 511, 519, 527, 535, 544, 553, 562, 571, 583, 598, 610, 625, 637, 652, 662]",17,BERIM
faire plan modification du parking,['18-03-2015'],"[64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83]","[527, 535, 544, 553, 562, 571, 583, 598, 610, 625, 637, 652, 662, 671, 680, 689, 708, 718, 728]",18,BERIM
faire point sur devis SAMNORD,['28-10-2015'],"[92, 98, 99]","[825, 843, 852]",27,BERIM
faire point sur modifications réservation bloc porte,['04-12-2013'],"[34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45]","[246, 254, 262, 270, 279, 288, 297, 306, 324, 333, 342]",11,BERIM
faire point une complément GTB,['16-12-2015'],[99],[852],15,BERIM
"faire proposition de complément de contrôle d’accès sur la zone remise en forme humide
-16/04/14 : Réunion pour les éclairages extérieurs, nivellement des espaces verts, plan et coupe
sur réseaux divers le 23/04/14 à 14h",['19-03-2014'],[49],[390],14,BERIM
"faire proposition de complément de contrôle d’accès sur la zone remise en forme humide
-16/04/14 : Réunion pour les éclairages extérieurs, nivellement des espaces verts, plan et coupe sur ré-
seaux divers le 23/04/14 à 14h.
-23/04/14 : Transmettre le plan gaz de GRDF à Montaron. Transmettre une proposition des PI au
SDIS pour validation. Contacter EAU et FORCE pour confirmer que le compteur d’eau est de type
à impulsion.
-23/04/14 : Transmettre au lot enrochement la réponse aux questions suivantes :
Date de la pose de la passerelle, date de la pose du petit escalier situé au bout de la rivière et la
date de la pose des gaines verticales à l’arrière de la rivière.",['19-03-2014'],[51],[408],20,BERIM
faire proposition d’une menuiserie alu vitrée sur accueil plongée,['19-03-2014'],"[46, 47]","[351, 360]",18,BERIM
faire proposition pour sas escalier hélicoïdal à DEKRA,['27-03-2013'],"[3, 4]","[21, 26]",4,BERIM
faire synthèse contre bardage hall bassin sportif entre SOGEA et VICTOIRE,['14-10-2015'],"[90, 91, 92, 98]","[798, 810, 825, 843]",18,BERIM
faire synthèse des attentes demandés par SUEDE Sauna,['03-07-2013'],"[17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]","[118, 126, 133, 155, 162, 169, 177, 184, 192, 199, 207, 214, 222, 230, 238, 246, 254, 262, 270, 279, 288, 297, 306, 315, 324]",19,BERIM
faire synthèse des avis avec DEKRA,['11-12-2013'],"[35, 36, 37, 38]","[254, 262, 270, 279]",17,BERIM
faire synthèse des matériaux disponibles en fonction des relevés géomètres,['24-04-2013'],[7],[46],16,BERIM
"faire synthèse des matériaux disponibles en fonction des relevés géomètres SOGEA, MONTARON et
DOE BREZILLON",['24-04-2013'],"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[53, 60, 67, 74, 81, 88, 95, 102, 110, 118, 126]",17,BERIM
"faire synthèse des matériaux disponibles en fonction des relevés géomètres SOGEA, MONTARON et
DOE BREZILLON. 17/07/13 : URGENT, FAIRE SYNTHESE SUR LE REEMPLOI DES MATERIAUX DU
SITE ENTRE SOGEA ET MONTARON",['24-04-2013'],[19],[133],11,BERIM
